user_id,profile_text
1477790970360082439,eigentlich nur ein ganz normaler nerd mit interesse für #ai und #kunst. mittlerweile aber zu besorgt über den wahnsinn in diesem land.
4165256267,"internet, iot, cybersecurity, new tech, crypto, ipv6, #ai, privacy, quantum computing - impact on society of all this stuff - ceo @neulandhomeland"
715546329792045056,#satire#klarseher#gerechtigkeitstyp#oldschooler#gegenjedeformdesextremismus#meinungsoffen#hieristdieverurteilungsfreiediskussionszone#mitdenker
2218202379,🇪🇺 🇩🇪 🇧🇬 | pittsburgh steelers + fc köln #nafo
1411925630099374084,steuerlicher wegzugsberater | libertarier | #heinerultras
719847464791076864,kreisverband #köln der alternative für deutschland | https://t.co/4unagkhfvs i kanal der kölner afd ratsfraktion hier: @afdkoelnerrat
1007290636079333382,"💚 klima 🌍 landschaft 🌏 wald🌳 
frauenrechte 🖤 sind menschenrechte ✨#europeunited✨"
2560775249,i'm dope in real life 🏄‍♂️ 25 years #wrestling ♡ #music 🎧 #wwe #beer 🍺 #gaming 🎮 #football⚽️ #germany 🇩🇪 #bvb 💛🖤 miss you #braywyatt 🕯️
377393911,"#wissenschaft #glaubtnix #liberal #denkselbst medienzentrumsleiter hanau, #pirat #privataccount #meinungsfreiheit #teamspace #twlz #handball im vorherigen leben"
97067282,"people, #politics #social #technology, #climatecrisis #renewables #health 🇪🇺🇩🇪🇺🇸🇬🇧🇮🇱🇺🇦 ➡️ https://t.co/5km7vf1j2y"
2491731514,"liberal, schmidt-soze, #pflege, nach ddr in marktwirtschaft gelandet -gott sei dank. gym, arbeitsrecht - hier privat"
1425929440090013698,"betriebsratsvorsitzender, gewerkschafter, sozialdemokrat (heimatlos). #nafo.
born at 345 ppm.
🏳️‍🌈"
21287514,"🇬🇱 @voglerk.bsky.social linkes landei. #bundestag 2009-2025 #abrüstung, #frieden, #gesundheit, #pflege, #queer, landessprecherin die linke #nrw"
1259478503738748929,#bitcoin  |  ∞/21m | ₿e your own ₿ank 🏴
1143976260605022221,"dipl.-kfm.. liberal. vermieter. boomer. pv mit speicher, bev und erdwärmepumpe (seit 2007). trotzdem ee-skeptiker.
#eintracht #frankfurt"
1360644283305459716,#bitcoin 💎 #aktien #etf #niewiedersozialismus #wirtschaftsinformatiker
874284174898855937,"ba war studies, pgd conflict studies. #linksgrün #eu #nafo #trekkie #tikiphile"
719954608945291264,"#politics #travel #photography, #metalmusic, #bbq, #running. tweets are my own."
177307973,338ppm · #neuland seit 1997 · ... von den verbitterten idioten nicht verbittern lassen!
50449112,"unternehmer, berater, investor, autor, keynote-speaker. mir geht's um #wachstum, #zukunft, #mittelstand. hier privat."
1117749912,"#nrwspd-vorsitzender & stellv. @spdde-vorsitzender. ich poste ohne kürzel, mein team unter (tap)."
1350893258617085953,"🟡freiheit stirbt zentimeterweise🟡 #kindertruppe, #frauensagennein #x #teamunbequem #⛔️💉#womanrise #selfidharms"
1150366369776640000,#münster ist die #wirksamste #stadt der welt. ⚙️ eine kluge #politik 💬 und eine innovative #wirtschaft 🏗 sind die basis für #sicherheit und #wohlstand.
1381263998436392962,"it-security profi und profi-papa, alleinerziehend im wechselmodell, gesunder menschenverstands, pragmatiker, hobby rock-gitarrist, #gegendenstrom #kindertruppe"
987035156,mitglied im landesvorstand @gruenenrw 💚 | ratsherr in #bochum | socials: @florianpanko | #ruhrpott ⚒️ | 🏳️‍🌈
69251919,ich denke manchmal laut. und manchmal schreibe ich es auf. dann kann man es hier lesen. im herzen soziologe #science #politics #bvb
1331688082547101696,#neuland since #akustikkoppler
1490743938969489412,"37 j. 🇩🇪 | geschieden | papa *2016 | nordhesse | #fcbayern ❤️🤍  |
💚 b90/grüne 💚"
421463831,"🇺🇦 свобода для #украины
🇺🇦 freiheit für die #ukraine
🇺🇦 свобода для #україни

🏳️‍🌈 swabian @koeln born in 🇪🇺

⚖️ law, science, politics 🖥️🧬 🧪🔬📡"
789189354,phd in #greek #roman #history #defense #classics #politics #education #europe #rpg|s #wargame|s #nato #spd #nafo #reserve #jgbtl921; vorsitzender ov essen-mitte
1296053160327421952,tweets und infos zu #bildungabersicher in nrw. wir fordern #bildungstattpräsenzpflicht und infektionsschutz in schule und kita
1305764521957613568,"bundesland-account von @bildungsicher
#bildungabersicher 
#schattenfamilien

kontakt: info@bildungabersicher.net

impfanfragen: impfung@bildungabersicher.net"
4905270105,"#grundeinkommen
#bge
#basicincome
#ubi"
1112003291804852224,lehrstuhl der @uni_wuppertal: #forschung und #innovation für #digitaletransformation #datascience und #kuenstlicheintelligenz
1251593287141646336,"@flodine@troet.cafe
@flodine3.bsky.social

#nocovidjetzt #sicheredigitalebildung #behinderung, gebärden, mama, traum v. nachhaltigen leben mit garten&tinyhouse;"
1375951334,"nie wieder ist jetzt‼️
💜 integration council cologne @volteuropa
🎤 journo @getrealnowpod ex-@faznet
🤝 #europe #politics #migration #antiracism
here privately"
29173958,"fdp mdl sh (2017-2022), digital guy, #freeukraine #bürgerrechte  #innovation #skydive|r #travel @fdpfraktionsh #ltsh  #savemyinternet"
199322951,#bitcoin loquente omnis oratio inanis est
200512879,"working in external relations at #unhcr @refugees in #niger, previously with @who, #egypt, #ukraine, #chad #dadaab. usually busy connecting the world"
495299129,ein herz für #bildung #datenschutz #digitalisierung / vorstand eggegebirgsverein / senior consultant
1282978565772980224,"mitglied im rat der stadt #dortmund 
lehramtsstudent für sonderpädagogische förderung, kinderkrankenpfleger"
855339513198952448,"landtagsabgeordneter #nrw |
kreissprecher im afd-kreisverband warendorf"
41202725,"ich bin der frank.
🏳️‍🌈   🌍 🐝 🍄 🥦  🚴‍♂️  #weedmob #kcang säule 2 muss jetzt kommen."
1228725567832363008,"seite des autors, regisseurs und veranstalters tom bohn. 
news zu #medien, #kultur, #event. 
follow oder like heisst nicht automatisch zustimmung."
2399811175,"aktuell - regional - relevant
das magazin für ganz #nrw. | mo.-fr. um 18:00 uhr."
1295737754320613376,"👉😎👉 

𝒦𝓊𝓃𝓈𝓉𝒻𝒾𝑔𝓊𝓇  #weedmob"
1153187719,"#hoffnung auf lebensqualität, gerechtigkeit, respekt #cannabismedizin #multiplesklerose #cfs  🐾☮️🌈🐝💚🌱🥦☕️🏝️#supportdontpunish #weedmob"
1275057455345487872,"die clusterkarte wurde eingestellt, da keine fälle an schulen mehr gemeldet werden.

im #teamsicherebildung

7x💉

https://t.co/mpih4lzqee"
63960389,"physician exec, devoted to measurable&transformative patient value-beekeeping charity, motivational speaker #ai #eulover #leanhealthcare #start-up #patientvalue"
1154364616899739649,#gründennrw ist euer #startup-netzwerk für #nrw. durchstarten dank #beratung und #förderung. zeit zu gründen! // impressum: https://t.co/yv2hlyxszr
1338480430157344769,"🌹jugendverband der spd
✊ mitmachen & politik aktiv gestalten!
schreibt uns eine dm!
@jusos #leverkusen"
1295325691878289408,"#nrw infos & tweets zu #bildungabersicher 
dieser account gehört zu @bildungsicher 
für hinreichenden infektionsschutz in schulen und kitas
#schattenfamilien."
2226471804,@welt. ressort #politik. twittert über #innenpolitik ... hier privat.
222107763,"wir betreuen diesen account nicht mehr aktiv. wir sind aber vertreten auf #bluesky, #facebook, #instagram, #linkedin, #mastodon, #threads und #whatsapp kanäle."
22474055,beruflich was mit #kultur und #wissenschaft und #socialmedia. privat #pandabären #museen #kultur #politik #fußball.
626287930,"#ökologie 🌻 #gerechtigkeit 🌍 #zusammenhalt 💚
mdb @gruenebundestag aus #thüringen, vizepräsidentin des deutschen bundestages a.d."
1184848228694581248,proud member of #nafo - nie wieder spd! besonnenheit tötet. keine chance den antisemiten und putins schergen der moskau connection #standwithroderichkiesewetter
283683645,"❤️ 🇺🇦 vroniplag-wiki-gründer martin heidingsfelder über vroniplag®, vroniplag wiki, @vroniplag.bsky.social . #slavaukraini"
1102977050133098496,"umfragen und wahlergebnisse aus österreich. 
deutschland: @wahlen_de https://t.co/vwwtjslqdr 
#nationalratswahl #nrw29 #ltwburgenland #wienwah"
1355921768804986886,"winzer d.r., gärtner, #moselaner in berlin, #riesling hool, #effzeh fan, fernmelder a.d., cdu parteisoldat, bundesvorsitzender #radikalemitte™️ 🧷"
159171318,laminator und journalist. spricht über schiedsrichter bei @collinaserben und fahrräder im @dlf_sport #radfunk. #twlz @sportkultur@chaos.social
733273843,"»die hoffnung stirbt zuletzt doch nicht.«

teams: freiheit, pluralismus, bildung, kultur und #mdrza."
1019256017652248576,"generation x
multiple sklerose
adhs
#weedmob
legaler cannabispatient nach §31,6 sgb v
fckafd 🖕"
710425378716819457,#europäer 🇪🇺 #historiker #jerusalem-freund - altstipendiat der @jonakademie - kommuniziert hier privat
1379786232083972096,"designerin, autorin, erfinderin; #covidisnotover, #teamvorsicht, #diemaskebleibtauf; privatprofil, um nicht zu platzen | @sisitralalee.bsky.social"
857090947,"media culture studies ma, history ba
| #effzeh ⚽️"
1002590454964195328,"natur, musik, familie, hundema, tierrechte, grundeinkommen (bge), cannabis medizin, nuclearban, verkehrswende, no dms #covidisnotover"
399025508,"inhaber der pr-agentur eye communications. 
#unternehmer #rechtskommunikation #litigationpr #wirtschaft #pressefreiheit #bildung #mirovia #frankreich #freiburg"
1353646256292290562,"hier privat für das #twlz / entre2tierras🇨🇴🇪🇸
🏳️‍🌈 she/her"
1252216806,#weedmob #entkriminalisierungsofort #legalisierungkommt
3417281013,co-vorsitzende @dielinkebt | co-spitzenkandidatin @dielinke zur #btw25
121039932,"hier gibt's aktuelle news aus #arbeit & #soziales
entdecke @na_presseportal | service von @newsaktuell | impressum & datenschutz: https://t.co/xsllvlrvfv"
968077583924584448,"#landwirt #landwirtschaft
#kbv_nwm
#fotografie
#agrarpolitik #fdpmv"
810809520083582976,"software, numerik, statistik, chemie, theologie, klavier, berge, afrika und viel halbwissen auf allen gebieten
#nocovid #ffp3 7 mal #mrna geimpft @seawatchcrew"
793400734104641537,optimistisch. begeisterungsfähig. hellwach. 🔴#yestonocovid #lebenretten ☮️
118648368,"hier gibt's aktuelle news aus #medien & #kultur
entdecke @na_presseportal | service von @newsaktuell | impressum & datenschutz: https://t.co/cw7e09wh4a"
1290601587434545152,"wir machen #solingen & #nrw für euch nachhaltiger, sozialer und grüner! aktuelle pressemitteilungen: https://t.co/ya0vvmie84"
1050112064,beste wahlprojektionen auf grundlage von umfragen & analysen – genaueste projektionswerte u. a. für #btw25 #ltwbw #ltwby #ltwbb #ltwsn #ltwst | nicht prognos ag
231741469,#bürgerlich #konservativ #antitotalitär #sozialemarktwirtschaft #nafo
1140905987722924032,"selbstdenker • account managerin• ernährungsberaterin • fähig statistiken zu lesen • viele wissen nicht, dass demokratie kritisieren, demokratie ist! @fdp #nrw"
244361955,"29 y.o
ukrainian #fella 🌻
love my country, music, art, nature and animals.
ghost, 𝙇𝕆ҝ𝐼, doc strange, bb, dd,
moon knight and vergil🗡
русні пизда  
🏳️‍🌈⃤"
1346122904031916032,"🎗️freiheit, frieden🕊️ #kindertruppe #teamliebe❤️ 🇮🇱 🧡 #xx #selfidharms"
17234497,"ausschussvorsitzende @aghberlin #gesundheit & #pflege. 

ausserdem für @gruenefraktionb im #hauptausschuss, #ua bmc & #wissforsch.

mda aus berlin-mitte."
149299258,"hier rein privat. fan von #effzeh. wer etwas zu meiner arbeit als botschafter in russland lesen möchte, ist eingeladen, @germania_online zu folgen."
3086367489,"projects, communication, strategy and concepts for #literature #science #politics. antiracist feminism. she/her"
1125125149169278987,"online und offline für die rehabilitation von cannabis aktiv.
von nix kommt nix! #weedmob #legalisierung #entkriminalisierungsofort"
59520539,"gewinner award digitale bildung 2021 stellv vors. bildungspolitisches netzwerk #twlz, #nrwedu #digitalebildung, #tatort, #politik, #prädikant, #cdu, #cda"
769084861596434438,fgf der @afdkoelnerrat i #kölnretten i mitglied des #koelnrat i mitglied der bv #chorweiler | ob kandidat der @afdkoeln
56630476,🔬 ticks & trips. was mit pluripotenz! ⚽️ team #3g+ - nur der #bvb
491446132,"mitglied des stadtrates #leverkusen

mitglied der vertretung für den stadtbezirk 3

2011-2020 vorsitzender @gruenelev"
49924054,"deutsches handwerksblatt. infos + geldwerte tipps für #handwerk, #mittelstand, #kmu, düsseldorf. e-mail: info@handwerksblatt.de. fotos: https://t.co/b0aztwrksx"
705887018665037827,"veteran per definitionem. glühender unterstützer der #ukraine & der #зсу: ми переможемо! #nafo
https://t.co/y6pyp6zrrk"
61549019,deutscher hanfverband (dhv): die professionelle interessenvertretung für legalisierungsbefürworter // #weedmob
110945147,"landtagsabgeordneter #nrw, stellv. vorsitzender der @spd_fraktion_nw, #transformation, #rundfunkrat @wdr, #ltnrw #spd #politik"
1393167627112095751,"mal was mit medien gemacht. 
vater. he.
420 #weedmobster
gitarre/bass/eurorack
gerne alleine und mit den richtigen menschen zusammen. 
musik. 
film. 
podcast."
1332665291239780354,"mensch & mutter 
#protectthekids #maskeauf #lebenretten 
#parentsforfuture #nocovid #zerocovid #twlz 
#bildungabersicher #sicherebildung #pflexit"
54360398,"journalist. gut informiert & gelegentlich unbequem. nimmt #klimawandel & #corona ernst. #mecfs seit 2015. im team wissenschaft.

https://t.co/lexxmiiuqq"
1369605076269023232,"immer gerne lehrer, jetzt bildungspublizist & freier schulberater

kollegiumstage & einzelcoaching
feltenslehrerclips: https://t.co/ssm5nvfgje
zeit: https://t.co/gnbynkttgx
#twlz"
1379757121978445824,"#weedmob #niewiedercducsu #420 #entkriminalisierungsofort 💚 make love not war 💚 💚dhv mitglied 💚 wenn unrecht zu recht wird, ist weederstand pflicht 🔥"
31095865,"e = #euqality = gleichheit, gleichstellung
h = #health(care) = gesund(heit, gesundheitswesen)
s = #social(istic) = sozial(istisch)

#covidisnotover #maskup"
1276065476041465863,"für infektionsschutz in schulen & kitas 
#schattenfamilien
#mecfskids #longcovidkids 
kontakt: info@bildungabersicher.net 
💉 impfung@bildungabersicher.net"
1067382190240092160,oneworryless foundation | kvk 80491529 | initiatorin: #bratenpaten #technikpaten #ticketpaten #kleiderpaten #gesundheitspaten #100kinderwünsche #wolkenpost uvm.
18723707,"arbeitet für #rlp. #medien #socialmedia. hier privat, aber politisch. sozialdemokrat. reisender. #mainz, #sge, europapokalsieger @olischopp.bsky.social"
112526774,"cdo, digital transformation & innovation advisor, mobility of the future, enterprise architect, program & project manager. born co2 level was @322 ppm. #aitask."
1379094072573501443,"@saintjavelin.com #nafo #mahsaamini 
nazis & antisemiten werden sofort geblockt."
1447816066667794435,"irgendwo zwischen #love #peace #harmony und #fuckthesystem
💚 #weedmob 💚
& nope, i don't wanna buy weed online."
3149584498,"für die vollständige legalisierung von cannabis und entkriminalisierung aller drogenkonsumenten.
#weedmob #entkriminalisierungsofort"
35723426,"chefredakteur @tablebriefings #tischredakteur formerly @thepioneerde @rponline - hauptstädter mit rheinischem antlitz. 🎙️https://t.co/nybvargvar, private views #effzeh"
62757067,studierter ausbilder & fachautor|für ideologiefreie medien & wissenschaft|🎓#media #communication #politics #militaryhistory|❤️🇭🇷🇮🇱&cosims|🪖veteran|privat
