user_id,profile_text
1159189998106812417,"selbstdenker
#niewiedersozialismus
#fckantifa
#fckgrn
💙💙💙"
1302697044486828032,"law & order/ konservativ/ unbeugsam, hier schreibt ein alter weißer hund. die #freiheit ist in größter gefahr ! #heinerultras"
1168874990478995457,#nationalliberal #konservativ #patriotisch #freiheitlich #germanyfirst #unserlandzuerst
2213517940,#teamfreiheit #teamevidenz #teamgesellschaftskritik #teambildung
1371813857870635013,bachelor professional ➖ 0x💉➖ konservativ ➖ werte➖patriotismus ➖ dexit ➖ #afd
1312052713228820484,"politisch/gesellschaftlich interessiert
klassischer #querdenker u demokrat mit eigener meinung 😈
parteiunabhängig, gegen kontaktschuld u für #meinungsfreiheit"
1461074731042496520,#ichbinarmutsbetroffen #hsp #chronischkrank #notjustsad #ü60 #ungeimpft #regierungskritisch #selbstdenkend #naturundtierfreund #katzenmama #loveandpeace ❤️☮️
835141419601920000,"unser 💙 schlägt blau. für eine bürgerlich-freiheitliche politik in düsseldorf. mitglied werden, kanal unterstützen! #afd #unserlandzuerst #zeitfürdeutschland"
1707186018,you must not fear! fear is the mind-killer. #freiheit #hartesgeld #bitcoin fixes this! ⚡anathos@lnadresse.de ⚡️anathos@stacker.news
275208171,"#afd rbk unterstützer. | dieser account pausiert, bis die neuen monatlichen kosten für twitteraccounts wie diesen feststehen...! ~8 €/monat? das wäre noch okay."
907710332168232960,"👮‍♂️i.r. 🌹 sozialdemokrat 🌹 🇩🇪 🇪🇺 🇺🇦🇮🇱  nazis raus! 

#westandwithisrael  #freegazafromhamas #standwithukraine  
#afdverbotjetzt"
1407699910733008903,seit 2021 setzt sich die initiative #protectthekids für #saubereluft in öffentlichen innenräumen ein | #publichealth in schulen und kitas | #cleanair4kids
1397671742286577680,"deutschland meine heimat 🇩🇪 cdu, spd,fdp,grüne und linkesed sind verfassungsfeinde, punkt ! 
#teamdeutschland
#teamfrieden #gruenermist"
2886760553,"🇩🇪 offizieller account der afd nrw⠀
#afd #afdnrw"
2500843164,"familienvater und ehemann, diplom wirtschaftsinformatiker. für direkte demokratie, deswegen #afd ,             nun „gesichert rechtsextrem“"
719133748093198336,"ich bin für #humanismus, #solidarität und #gleichheit. deshalb bin ich gegen die #afd.
auf mastodon: @kreuzacht@troet.cafe
auf blue sky: @kreuzacht.bsky.social"
55818835,gegen das denken in schubladen. für die #freiheit. oft pointierte tweets. 😉 manchmal sarkastisch. 🙄 wenn 2 gleicher meinung sind ist 1 von beiden überflüssig.
1309106768765685765,think around differently / doppel-dipl. / treffsicher auf 300m / #teamfreiheit / follow me follow you
1229873660950872064,📍@stadtaugsburg | 🇩🇪 @csu | 🗽@jubayern | @asp_csu 🌐 | 🗣 #konservativ | ⚽️ @fcaugsburg
2613263442,"#afd-kv #bonn, bezirksvorstand köln, sachliche realpolitik, inklusionspapa, ex-polizist, #stadtrat bonn, eid auf fdgo | 🇩🇪 🇮🇱"
1235091461667987457,#afd 💙 themen: #arbeit #wirtschaft #soziales #bürgerrechte #mehrdemokratie #gezabschaffen | herausgeber des buches #mutfrauen | kreisrat und regionalrat
1105941085526855680,"#impfteuchinsknie 💉=☠️ #z28 🖕🏼
#remigrationjetzt
#campinglover 🏕️ ✨💫 #millenial 💾📀🛜"
1493224989310521348,"die eigene überzeugung zählt!
ich lasse mich nicht bevormunden oder fremdbestimmen.
#ungeimpftforever
#lausitzer mädel 
#katzenfreundin
#fuckcancer"
1378999141251084289,"mit zynismus gegen linksgrüne ideologie und dummheit. ich respektiere frauen, ausländer und buchstabensalat, auch die sind opfer von #gruenermist"
1081300512652357632,"🥕🐖🥔🐕🐈🦄🐴 landwirtin in der #lüneburgerheide, #biohacking, #cdu #reiten #glücklichverheiratet #mutti #omi"
1498322016365166598,"geb. 21.12.54, verh. seit 16.05.75, 2 kinder, bauingenieur - (un)ruhestand seit 09.18. #afdrausausdenparlamenten #fcknazis #fckquerdenker #nafo"
1434563967108648961,"🇺🇦 #selenskyjisahero

🇷🇺#russiaisaterroriststate 

#afdverbotjetzt"
917756296555892736,"für unser #grundgesetz, gegen: #ddr2.0, #unseredemokratie, #demokratieneuentyps | @afdimbundestag-mdb 2017-2025 | stv. vors. ausschuß für #menschenrechte wp19"
1472566080539406337,"junge liberale in bergheim💛
für #freiheit und #fortschritt"
802958013644632064,"offizieller account von guido reil, ex-mdep. #afd"
2807743625,"nur die lüge braucht die stütze der staatsgewalt, die wahrheit kann von alleine aufrecht stehen. #afd"
1188834335752892416,"h.m. #meinungsfreiheit 

bitte unterstütze uns:
https://t.co/hg6ituavky 

hallo meinung  gmbh
iban: de 21 7605 0101 0013 9635 82
bic: ssknde77xxx

danke!"
1371088753100476417,"christ, vater, dissident, rechtshänder, md“ep“ aus sachsen - mein leipzig lob ich mir - unser vaterland & landsleute zuerst! europa souveräner nationen esn #afd"
1235979030421286919,"💙🇩🇪🇩🇪🇩🇪🇩🇪💙
                                           #kinderkongress           #teamkinderschutz     #afd     #remigration"
743119080421490688,"wahlkreis #marzahn 1 direkt gewonnen,
#afd fraktion im #agh, sprecher für migration und remigration

https://t.co/zr3aljkx4f"
1471972024444764166,"mensch sein, mensch bleiben
❤️🤍❤️🤍❤️🤍

gegen links
und gegen bevormundung der bürger

#afdmachtdumm

gegen rechts
und ausländerfeindlichkeit

#gruenneindanke"
1223157229,everything in its right place  as long we make sure #fdgo #meinungsfreiheit
3727308263,"informatiker, sportschütze, https://t.co/owore3w9ke , 😇 star citizen, #teammerz, #teamcdu, mitte-rechts, #csu, planespotter ✈ , wir wählen die freiheit !"
20754303,demokratie ist die gewaltsame dominanz der mehrheit über die minderheit.#freiheit statt demokratie
961839493715120129,"patriotin🇩🇪glaube ohne kirche✝️wertebasierte entscheidungstrefferin📜gerechtigkeit⚖wachstumsorientiert🌱
#teamkinderschutz"
1103228123729068032,"mitglied des landtags nrw
#cdu #duesseldorf #mdl"
844081278,"unterstütze jetzt die #afd! teile unsere inhalte oder unterstütze uns auf anderem weg. wie das geht, erfährst du hier: https://t.co/k12hvme5tc"
3082383264,"mdb für münster 1994-2013,vors. ausw.ausschuss 2005-2013, #cdu, 2019 #goldeneblogger🇩🇪🇪🇺🇺🇦. präsident deutsche gesellschaft für osteuropakunde @dgo_berlin"
719975730784956416,"jörg schneider, @afdimbundestag-mdb (im ausschuss für arbeit+soziales & im gesundheitsausschuss), #afd-landesgruppe #nrw | kreissprecher @afd_ge #gelsenkirchen."
20429858,"die #cdu ist die volkspartei der mitte. seit 1945. 
impressum: https://t.co/itwaukubve
unser @bundeskanzler und vorsitzender: @_friedrichmerz"
1109146393,korrespondentin @handelsblatt hauptstadtredaktion #klimapolitik #umweltpolitik #baupolitik #grüne
1226068086,.spd-mitglied.🌹🌹🇪🇺#standwithukraine🇺🇦🇺🇦🇺🇦 bauleitender monteur. shk. bmg⚽️pro wp. #afdgehoertnichtzudeutschland https://t.co/lktbdvo01u
1041353311931125760,„ohne sicherheit ist keine freiheit“•🇩🇪• #konservativ •cdu• #arminia / #freiheit statt #sozialismus •privat• autor
1210986424352178176,"heimattreu,fdgo🇩🇪. stolz,deutsch, national,frei. nie wieder sozialismus: weder braun, rot, noch bunt! 💙💙#remigration
#deutschlandabernormal
#unserlandzuerst"
112558572,"👨🏻‍💻 staatssekretär im mhkbd_nrw
🚀 stellvertretender vors. cdunrw_de
🌞 vorsitzender des #cdu sv #paderborn"
740590829983649792,"unterstützer-account für den #afd-kreisverband re. für #recklinghausen, für #deutschland! folgt bitte auch https://t.co/aiy4meddwt | #abernormal"
838116062776406016,"holger #lucius, ehem. sprecher afd kv münster @afd_muenster. #afd #münster https://t.co/fgoc22kwm5 | folgen sie auch @alternativenrw @afdimbundestag & @afd!"
283033082,#freiheitspolitik ist auch #demokratiepolitik | 🇩🇪🇮🇱🇪🇺 | kommission freiheit & ethik @fdp | #freiheit #verantwortung
1298307266991489027,"grüne düsseldorf stadtmitte.
wir sind die #grünen in #düsseldorf im #stadtbezirk1
altstadt, carlstadt, derendorf, golzheim, pempelfort, stadtmitte"
1425046233584967685,"wertkonservativ 
#gesichertgenervt 
 entschiedener gegner des #dsa 
#meinungsfreiheit first"
586417771,"#grüner, #fliegenpilzultra, land- und wirtschaft, wachtendonk"
248693587,#stophate - #stopracism - #afdgehörtnichtzudeutschland - #keinetoleranzdenintoleranten - teil der #legotwitterbande by @greenfranzi 😁 - #code274🛸 #phase155🛰
2535401947,"martin e. renner, @afdimbundestag-mdb. #bundestag #afd #nrw"
1487899526459445248,"lieber querdenken als leerdenken.

auf der liste der toxischen männerrechtler 
#unserlandzuerst #gruenerausausdenparlamenten"
4059930622,fachanwalt gewerblicher rechtsschutz und arbeitsrecht | liberal in augsburg | @fdp | mail@am2021.de | #freiheit
809821055703457793,"#niemehrcdu, #patriot 🇩🇪🇩🇪, ac/dc is best. fuck the rest. afd wähler, gegen #islamisierung, ungeimpft"
1301105444371533824,atomradar - auch nach dem ende der #akw in deutschland gibt es wichtige infos zu #atomkraft #atommüll & mehr - ein service von .ausgestrahlt
1216660384859463680,team #remigration
3316814097,"dozent, bundes-fachbereichsleiter für familienmediation, verfahrensbeistand, #familienpolitik, #kinderrechte, #menschenrechte; hier auch privat; retweet≠..."
1431684556390899721,"#kinderdurchseuchungstoppen
#präsenzpflichtaussetzen
#protectthekids

science • earthsciences • gis • it • scifi • doctor who • audios • 
nachteule • she/her 🖖"
2265618429,💯 #konservativ 🇩🇪 born #ham 🇨🇷 exil #bkk☀️no-islam in 🇪🇺 #buddha 🙏🏻
3374090650,co-vorsitzende @fdpkoeln | #freiheit #verantwortung #vielfalt | hier: privat
1327361367809126400,#teambiologie  #nurzwei ✌️
2609598564,"doch nicht gesichert rechtsextrem😂
#afd 
satireaccount!
pronouns: fuck/you🖕
meinung bleibt meinung
like keine zustimmung"
1388186230010126338,"#afd wählerin. bin nun endlich auch mitglied der afd, weil sie als einzige partei konkrete hilfe bei der vernetzung von im #kinderschutz aktiven eltern zusagte!"
1445497263321542662,"stets bemüht die contenance zu bewahren - klappt nicht immer - #ungeimpft, löwen-mama, vorsicht: spitze zunge, schachliebhaberin, gastarbeiterkind 🇭🇷"
193037668,journalistin | leitung digital aktuell wdr-newsroom | #kinderrechte #retinoblastoma / supporter @kaksstiftung | privater account
1239889671066390534,"freie denkerin
ethik/soziologie/sozialphilosophie/kunst
she/her|
vegetarian|
artist

#teamhabeck #teamrobert #habeck4kanzler #afdverbot prüfen"
904257613105438721,toleranz gegenüber intoleranz ist das ende der freiheit❗#ungeimpft
409083530,"macht was ihr wollt, aber lasst mich damit in ruh!
#profizweifler #wiesofrager
#freiheitstattsozialismus
#demokratie ist nix für heulsusen!"
1373650998254784519,"feminist back to the roots. lesbian not queer. defend #freespeech
#letwomenspeak #frauensagennein"
923873289751224321,"no dm ...otherwise i block ‼️  #nrw🇩🇪 nur noch #afd #patriot/#trump #maga  👍🇺🇲  🚫no porn ⬅️
#fcbayern mitglied       
😉 intelligenz ist sexy"
1435761318611591172,"wer den frieden will, rüste sich für den krieg!
stehe aufrecht, knie nicht vor dem feind! #afd"
1315721833937809409,"ein account am rande der zensur!

politisch: liberal-konservativ
#teamfreiheit🇩🇪"
1025680304349081601,"pottler (dortmund), 12 jahre im dienste des staates, danach selbständiger ingenieur und in aller welt arbeitend. #afd  🐀"
3870860973,"fdp-mitglied aus arnsberg 💛 | werder-fan 💚 | für fortschritt, freiheit und  #lebenslanggrünweiß || #arnsberg  #liberal"
1300924040459288577,"#republikaner, #konservativ. für die abschaffung von grünradikalen #zwangsgebühren #staatsfunk, #klimaterror u. #gendergaga! #satiriker nach gg § kunstfreiheit."
47725941,"leiter kommunikation des kanzlerkandidaten der union, @_friedrichmerz rein dienstlich hier. bitte verhalten sie sich anständig bei x. @cdu #cdu"
1176014522244579330,"auf kohle geboren, #s04, 
#harmreduction
#yestonocovid
#afdrausausdenparlamenten
#standwithisrael"
1233420400698232832,"selbstdenker | realist | optimist | freigeist
#teamgerechtigkeit #teamfreiheit #teamheimat 🇩🇪 🌍 kein #genderschwachsinn‼️ keine #impfpflicht‼"
1714758732,"geschäftsführer cdu fraktion rhein.-berg. kreis mitgliederbeauftragter lsu bund + nrw, schatzmeister mit rhein-berg. ratskandidat 2025 christdemokrat. #cdu #lsu"
226544340,"#cdu #cdubw #cdustuttgart #eineunion #cda #cdastuttgart #klimaunion #zukunfteinschalten #wegenmorgen #standwithisrael #stopputinnow
#igmetall #dgb"
2989192277,schlumpfilla👧 mit zöpfen💖 #indian by identity 💃🏾 ⭐️ #internetmarketing 🌐⭐️#lachengegenlinks 😁😸#habeck ist kein #vollidiot🤡 #nurnochafd  #nurzwei
919983496193507330,"ratsherr und stellv. cdu fraktionsvorsitzender in erkrath; ju kreisvorsitzender für den kreis mettmann;
follow ≠ zustimmung!; #kommunalpolitik #jungeunion #cdu"
800451050595438592,#sozialemarktwirtschaft #demokratie #freiheit #redefreiheit #standwithisrael #niewieder
1173220783042289664,moin! geboren um zu leben! mut zur meinung! es gibt immer eine alternative! 💙 unsere gute dm (deutsche mark; gesprochen: d-mark) unvergessen! #teamkinderschutz
1390634487529283586,willkommen beim #afd kreisverband #soest!  | #wersonst | https://t.co/ebkkuozdi1
805823950253150208,#bundestagsabgeordneter • sprecher der landesgruppe ba-wü • sprecher #afd #karlsruhe • stellv. landesvorsitzender afd bawü
1354565841182973960,"stimme für kinder, jugendliche & familien. unabhängiger verein ehrenamtlich engagierter eltern für #kinderrechte #bildung #familienpolitik #gewaltschutz"
